year,cuenta,entidad,cop,entity_code,sector_code,indice,cop_def
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA (CARDER),1914693000.0,3215,32,78.05,2453162075.592569
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),1831900000.0,3216,32,78.05,2347085201.793722
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),2620340000.0,3217,32,78.05,3357258167.8411274
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),2782340000.0,3218,32,78.05,3564817424.727739
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CESAR (CORPOCESAR),2064166000.0,3219,32,78.05,2644671364.5099297
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CAUCA (CRC),5063400000.0,3221,32,78.05,6487379884.6893015
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL MAGDALENA (CORPAMAG),3463235000.0,3222,32,78.05,4437200512.491993
2013,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL MAGDALENA (CORPAMAG),17000000000.0,3222,32,78.05,21780909673.286354
2013,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),1732200000.0,3223,32,78.05,2219346572.7098017
2013,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),250000000.0,3223,32,78.05,320307495.1953876
2013,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),1710100000.0,3224,32,78.05,2191031390.134529
2013,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),450000000.0,3224,32,78.05,576553491.3516977
2013,FUNCIONAMIENTO,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",1679900000.0,3226,32,78.05,2152338244.7149262
2013,INVERSION,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",1200000000.0,3226,32,78.05,1537475976.9378605
2013,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ÁREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),1846440000.0,3227,32,78.05,2365714285.714286
2013,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ÁREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),500000000.0,3227,32,78.05,640614990.3907752
2013,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),1612001000.0,3228,32,78.05,2065344010.24984
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),1552840000.0,3229,32,78.05,1989545163.3568227
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE (CARSUCRE),1730998000.0,3230,32,78.05,2217806534.272902
2013,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE (CARSUCRE),500000000.0,3230,32,78.05,640614990.3907752
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA (CAM),1637500000.0,3231,32,78.05,2098014093.5297887
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),1757900000.0,3232,32,78.05,2252274183.2158875
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ATLÁNTICO (CRA),1530064000.0,3233,32,78.05,1960363869.314542
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER (CAS),1494600000.0,3234,32,78.05,1914926329.2761052
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ (CORPOBOYACÁ),1661700000.0,3235,32,78.05,2129019859.0647023
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR (CORPOCHIVOR),1648349000.0,3236,32,78.05,2111914157.5912876
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),665525000.0,3237,32,78.05,852690582.9596413
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),1717587000.0,3238,32,78.05,2200623959.000641
2013,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL SUR DE BOLIVAR (CSB),1875299000.0,3239,32,78.05,2402689301.7296605
2013,FUNCIONAMIENTO,MINISTERIO DE CULTURA,192846560988.0,3301,33,78.05,247080795628.44333
2013,INVERSION,MINISTERIO DE CULTURA,163548000000.0,3301,33,78.05,209542600896.861
2013,FUNCIONAMIENTO,ARCHIVO GENERAL DE LA NACIÓN,9336749945.0,3304,33,78.05,11962523952.594492
2013,INVERSION,ARCHIVO GENERAL DE LA NACIÓN,9580000000.0,3304,33,78.05,12274183215.887253
2013,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,4755541445.0,3305,33,78.05,6092942274.183216
2013,INVERSION,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,5671000160.0,3305,33,78.05,7265855426.008969
2013,FUNCIONAMIENTO,INSTITUTO CARO Y CUERVO,5708710055.0,3307,33,78.05,7314170474.055093
2013,INVERSION,INSTITUTO CARO Y CUERVO,4373000000.0,3307,33,78.05,5602818705.95772
2013,FUNCIONAMIENTO,AUDITORÍA GENERAL DE LA REPÚBLICA,20655000000.0,3401,34,78.05,26463805253.042923
2013,INVERSION,AUDITORÍA GENERAL DE LA REPÚBLICA,4460000000.0,3401,34,78.05,5714285714.285714
2013,FUNCIONAMIENTO,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",384863061300.0,3501,35,78.05,493098092632.9276
2013,INVERSION,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",287644911486.0,3501,35,78.05,368539284415.1185
2013,FUNCIONAMIENTO,SUPERINTENDENCIA DE SOCIEDADES,102546142000.0,3502,35,78.05,131385191543.88213
2013,INVERSION,SUPERINTENDENCIA DE SOCIEDADES,11560000000.0,3502,35,78.05,14811018577.834723
2013,FUNCIONAMIENTO,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,58842797000.0,3503,35,78.05,75391155669.44267
2013,INVERSION,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,35327000000.0,3503,35,78.05,45262011531.06983
2013,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,5612334534.0,3504,35,78.05,7190691267.136452
2013,FUNCIONAMIENTO,INSTITUTO NACIONAL DE METROLOGÍA - INM,10000192000.0,3505,35,78.05,12812545803.971813
2013,INVERSION,INSTITUTO NACIONAL DE METROLOGÍA - INM,6085000000.0,3505,35,78.05,7796284433.055734
2013,FUNCIONAMIENTO,MINISTERIO DEL TRABAJO,15604522390000.0,3601,36,78.05,19992981921844.973
2013,INVERSION,MINISTERIO DEL TRABAJO,1219651371000.0,3601,36,78.05,1562653902626.5215
2013,FUNCIONAMIENTO,SERVICIO NACIONAL DE APRENDIZAJE (SENA),69345443000.0,3602,36,78.05,88847460602.1781
2013,DEUDA,SERVICIO NACIONAL DE APRENDIZAJE (SENA),165400000.0,3602,36,78.05,211915438.82126844
2013,INVERSION,SERVICIO NACIONAL DE APRENDIZAJE (SENA),2206069801000.0,3602,36,78.05,2826482768737.989
2013,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,7723448000.0,3612,36,78.05,9895513132.607304
2013,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,6171087174.0,3612,36,78.05,7906581901.345292
2013,FUNCIONAMIENTO,MINISTERIO DEL INTERIOR,283642679304.0,3701,37,78.05,363411504553.4914
2013,INVERSION,MINISTERIO DEL INTERIOR,58999893730.0,3701,37,78.05,75592432709.8014
2013,FUNCIONAMIENTO,FONDO PARA LA PARTICIPACIÓN Y EL FORTALECIMIENTO DE LA DEMOCRACIA,1633522905.0,3702,37,78.05,2092918520.1793723
2013,FUNCIONAMIENTO,DIRECCIÓN NACIONAL DEL DERECHO DE AUTOR,2668258829.0,3703,37,78.05,3418653208.199872
2013,INVERSION,DIRECCIÓN NACIONAL DEL DERECHO DE AUTOR,930585000.0,3703,37,78.05,1192293401.665599
2013,FUNCIONAMIENTO,CORPORACIÓN NACIONAL PARA LA RECONSTRUCCIÓN DE LA CUENCA DEL RÍO PÁEZ Y ZONAS ALEDAÑAS NASA KI WE,2457723338.0,3704,37,78.05,3148908825.1121078
2013,INVERSION,CORPORACIÓN NACIONAL PARA LA RECONSTRUCCIÓN DE LA CUENCA DEL RÍO PÁEZ Y ZONAS ALEDAÑAS NASA KI WE,16700000000.0,3704,37,78.05,21396540679.05189
2013,FUNCIONAMIENTO,UNIDAD NACIONAL DE PROTECCIÓN - UNP,242334631489.0,3708,37,78.05,310486395245.3555
2013,INVERSION,UNIDAD NACIONAL DE PROTECCIÓN - UNP,3155000000.0,3708,37,78.05,4042280589.3657913
2013,FUNCIONAMIENTO,DIRECCIÓN NACIONAL DE BOMBEROS,9000000000.0,3709,37,78.05,11531069827.033953
2013,FUNCIONAMIENTO,COMISIÓN NACIONAL DEL SERVICIO CIVIL,23801021000.0,3801,38,78.05,30494581678.411278
2013,INVERSION,COMISIÓN NACIONAL DEL SERVICIO CIVIL,36539000000.0,3801,38,78.05,46814862267.77707
2013,FUNCIONAMIENTO,"MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",17628000000.0,3901,39,78.05,22585522101.21717
2013,INVERSION,"MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",370314600000.0,3901,39,78.05,474458167841.1275
2013,FUNCIONAMIENTO,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",1467428205544.0,4001,40,78.05,1880113011587.444
2013,INVERSION,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",793974330000.0,4001,40,78.05,1017263715566.9443
2013,FUNCIONAMIENTO,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,59304310.0,4002,40,78.05,75982459.96156311
2013,INVERSION,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,1300337000000.0,4002,40,78.05,1666030749519.5388
2013,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,113596000000.0,4101,41,78.05,145542600896.861
2013,INVERSION,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,2275163904206.0,4101,41,78.05,2915008205260.7305
2013,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL PARA LA CONSOLIDACIÓN TERRITORIAL,33499000000.0,4102,41,78.05,42919923126.20116
2013,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL PARA LA CONSOLIDACIÓN TERRITORIAL,150000000000.0,4102,41,78.05,192184497117.23254
2013,FUNCIONAMIENTO,AGENCIA NACIONAL PARA LA SUPERACIÓN DE LA POBREZA EXTREMA,22912000000.0,4103,41,78.05,29355541319.66688
2013,INVERSION,AGENCIA NACIONAL PARA LA SUPERACIÓN DE LA POBREZA EXTREMA,215000000000.0,4103,41,78.05,275464445868.0333
2013,FUNCIONAMIENTO,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,729737000000.0,4104,41,78.05,934960922485.5862
2013,INVERSION,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,754456000000.0,4104,41,78.05,966631646380.5254
2013,FUNCIONAMIENTO,CENTRO DE MEMORIA HISTÓRICA,10490000000.0,4105,41,78.05,13440102498.398462
2013,INVERSION,CENTRO DE MEMORIA HISTÓRICA,33031708000.0,4105,41,78.05,42321214606.02178
2013,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),296822383924.0,4106,41,78.05,380297737250.48047
2013,INVERSION,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),4423951273783.0,4106,41,78.05,5668099005487.508
2013,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,74973000000.0,4201,42,78.05,96057655349.13518
2013,INVERSION,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,35000000000.0,4201,42,78.05,44843049327.35426
2013,FUNCIONAMIENTO,MINISTERIO DEL DEPORTE,22631914916.0,4301,43,78.05,28996687912.87636
2013,INVERSION,MINISTERIO DEL DEPORTE,312257000000.0,4301,43,78.05,400073030108.90454
2014,FUNCIONAMIENTO,CONGRESO DE LA REPÚBLICA,406553500000.0,101,1,79.56,511002388134.7411
2014,INVERSION,CONGRESO DE LA REPÚBLICA,78548594278.0,101,1,79.56,98728750977.87834
2014,FUNCIONAMIENTO,PRESIDENCIA DE LA REPÚBLICA,159750000000.0,201,2,79.56,200791855203.6199
2014,INVERSION,PRESIDENCIA DE LA REPÚBLICA,118094870333.0,201,2,79.56,148434980307.9437
2014,FUNCIONAMIENTO,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",23726000000.0,209,2,79.56,29821518350.930115
2014,INVERSION,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",24631047744.0,209,2,79.56,30959084645.55053
2014,FUNCIONAMIENTO,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,105523000000.0,211,2,79.56,132633232780.29161
2014,INVERSION,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,2228029086.0,211,2,79.56,2800438770.739065
2014,FUNCIONAMIENTO,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,145731000000.0,212,2,79.56,183171191553.5445
2014,INVERSION,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,3098000000.0,212,2,79.56,3893916540.9753647
2014,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,76958000000.0,301,3,79.56,96729512317.74762
2014,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,266603100800.0,301,3,79.56,335096908999.49725
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,9068000000.0,303,3,79.56,11397687280.040222
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,15220000000.0,303,3,79.56,19130216189.03972
2014,FUNCIONAMIENTO,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,105171000000.0,324,3,79.56,132190799396.68175
2014,INVERSION,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,17020000000.0,324,3,79.56,21392659627.953747
2014,FUNCIONAMIENTO,FONDO NACIONAL DE REGALÍAS EN LIQUIDACIÓN,3358000000.0,325,3,79.56,4220713926.5962796
2014,INVERSION,FONDO NACIONAL DE REGALÍAS EN LIQUIDACIÓN,389087000000.0,325,3,79.56,489048516842.6345
2014,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),78368000000.0,401,4,79.56,98501759678.23027
2014,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),293561146839.0,401,4,79.56,368980828103.31824
2014,FUNCIONAMIENTO,FONDO ROTATORIO DEL DANE,3176000000.0,402,4,79.56,3991955756.661639
2014,INVERSION,FONDO ROTATORIO DEL DANE,10045000000.0,402,4,79.56,12625691302.16189
2014,FUNCIONAMIENTO,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,54296000000.0,403,4,79.56,68245349421.820015
2014,INVERSION,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,108260000000.0,403,4,79.56,136073403720.46255
2014,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,15858625000.0,501,5,79.56,19932912267.471092
2014,INVERSION,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,5041140000.0,501,5,79.56,6336274509.803922
2014,FUNCIONAMIENTO,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,66391669000.0,503,5,79.56,83448553293.11212
2014,INVERSION,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,86215272000.0,503,5,79.56,108365098039.21568
2014,FUNCIONAMIENTO,FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD,53783500000.0,602,6,79.56,67601181498.240326
2014,INVERSION,FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD,246600000.0,602,6,79.56,309954751.1312217
2014,FUNCIONAMIENTO,MINISTERIO DE RELACIONES EXTERIORES,268566000000.0,1101,11,79.56,337564102564.1026
2014,FUNCIONAMIENTO,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,241676500000.0,1102,11,79.56,303766339869.28107
2014,INVERSION,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,39306700000.0,1102,11,79.56,49405103066.867775
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,77067000000.0,1104,11,79.56,96866515837.10408
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,17327400000.0,1104,11,79.56,21779034690.799397
2014,FUNCIONAMIENTO,MINISTERIO DE JUSTICIA Y DEL DERECHO,66168868193.0,1201,12,79.56,83168512057.56662
2014,INVERSION,MINISTERIO DE JUSTICIA Y DEL DERECHO,29120971780.0,1201,12,79.56,36602528632.47863
2014,FUNCIONAMIENTO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,352945941521.0,1204,12,79.56,443622349825.2891
2014,INVERSION,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,374801122919.0,1204,12,79.56,471092411914.27856
2014,FUNCIONAMIENTO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,935995115725.0,1208,12,79.56,1176464449126.4456
2014,INVERSION,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,3000000000.0,1208,12,79.56,3770739064.856712
2014,FUNCIONAMIENTO,DIRECCIÓN NACIONAL DE ESTUPEFACIENTES EN LIQUIDACIÓN,190513601469.0,1209,12,79.56,239459026481.90045
2014,INVERSION,DIRECCIÓN NACIONAL DE ESTUPEFACIENTES EN LIQUIDACIÓN,5757569396.0,1209,12,79.56,7236763946.706888
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,37692760461.0,1210,12,79.56,47376521444.19306
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,3614000000.0,1210,12,79.56,4542483660.130719
2014,FUNCIONAMIENTO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,433427916725.0,1211,12,79.56,544781192464.80646
2014,INVERSION,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,210000000000.0,1211,12,79.56,263951734539.96985
2014,FUNCIONAMIENTO,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,15756434147245.0,1301,13,79.56,19804467253952.992
2014,INVERSION,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,5490501333770.0,1301,13,79.56,6901082621631.474
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,11589000000.0,1308,13,79.56,14566365007.54148
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,7000770168.0,1308,13,79.56,8799359185.520363
2014,FUNCIONAMIENTO,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,13258000000.0,1309,13,79.56,16664152840.62343
2014,INVERSION,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,4696000000.0,1309,13,79.56,5902463549.522373
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,1001995000000.0,1310,13,79.56,1259420563097.0337
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,236664616359.0,1310,13,79.56,297466838058.0694
2014,FUNCIONAMIENTO,UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO,7585000000.0,1312,13,79.56,9533685268.979387
2014,FUNCIONAMIENTO,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,176797000000.0,1313,13,79.56,222218451483.15738
2014,INVERSION,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,18708562500.0,1313,13,79.56,23515035822.02112
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),152250000000.0,1314,13,79.56,191365007541.47815
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),7450000000.0,1314,13,79.56,9364002011.060835
2014,FUNCIONAMIENTO,FONDO ADAPTACIÓN,25601000000.0,1315,13,79.56,32178230266.46556
2014,INVERSION,FONDO ADAPTACIÓN,1000000000000.0,1315,13,79.56,1256913021618.904
2014,DEUDA,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,42270051529146.0,1401,14,79.56,53129778191485.67
2014,FUNCIONAMIENTO,MINISTERIO DE DEFENSA NACIONAL,11191481800000.0,1501,15,79.56,14066719205630.97
2014,INVERSION,MINISTERIO DE DEFENSA NACIONAL,1885241240000.0,1501,15,79.56,2369584263448.969
2014,FUNCIONAMIENTO,CAJA DE RETIRO DE LAS FUERZAS MILITARES,2053601000000.0,1503,15,79.56,2581197838109.603
2014,INVERSION,CAJA DE RETIRO DE LAS FUERZAS MILITARES,7928500000.0,1503,15,79.56,9965434891.905481
2014,FUNCIONAMIENTO,INSTITUTO CASAS FISCALES DEL EJÉRCITO,27000000000.0,1507,15,79.56,33936651583.710407
2014,INVERSION,INSTITUTO CASAS FISCALES DEL EJÉRCITO,47947000000.0,1507,15,79.56,60265208647.56159
2014,FUNCIONAMIENTO,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",26572000000.0,1508,15,79.56,33398692810.457516
2014,INVERSION,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",1417000000.0,1508,15,79.56,1781045751.633987
2014,FUNCIONAMIENTO,CLUB MILITAR DE OFICIALES,39180000000.0,1510,15,79.56,49245852187.028656
2014,INVERSION,CLUB MILITAR DE OFICIALES,1500000000.0,1510,15,79.56,1885369532.428356
2014,FUNCIONAMIENTO,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,2298021000000.0,1511,15,79.56,2888412518853.6953
2014,FUNCIONAMIENTO,FONDO ROTATORIO DE LA POLICÍA,388436000000.0,1512,15,79.56,488230266465.5606
2014,INVERSION,FONDO ROTATORIO DE LA POLICÍA,8470000000.0,1512,15,79.56,10646053293.112118
2014,FUNCIONAMIENTO,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,13275000000.0,1516,15,79.56,16685520361.990952
2014,INVERSION,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,800000000.0,1516,15,79.56,1005530417.2951232
2014,FUNCIONAMIENTO,HOSPITAL MILITAR,273911000000.0,1519,15,79.56,344282302664.65564
2014,INVERSION,HOSPITAL MILITAR,9073900000.0,1519,15,79.56,11405103066.867773
2014,FUNCIONAMIENTO,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,1004374800000.0,1520,15,79.56,1262411764705.8823
2014,INVERSION,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,12572200000.0,1520,15,79.56,15802161890.397184
2014,FUNCIONAMIENTO,POLICÍA NACIONAL,7610161000000.0,1601,16,79.56,9565310457516.34
2014,INVERSION,POLICÍA NACIONAL,379797000000.0,1601,16,79.56,477371794871.79486
2014,FUNCIONAMIENTO,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,195369000000.0,1701,17,79.56,245561840120.66367
2014,INVERSION,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,897074696521.0,1701,17,79.56,1127544867422.0715
2014,FUNCIONAMIENTO,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),109190949402.0,1702,17,79.56,137243526146.30469
2014,DEUDA,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),207708323.0,1702,17,79.56,261071295.8773253
2014,INVERSION,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),131567168288.0,1702,17,79.56,165368487038.71292
2014,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER EN LIQUIDACIÓN,53815897000.0,1713,17,79.56,67641901709.40171
2014,DEUDA,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER EN LIQUIDACIÓN,48408974.0,1713,17,79.56,60845869.783810966
2014,INVERSION,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER EN LIQUIDACIÓN,190993696901.0,1713,17,79.56,240062464682.001
2014,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,10188000000.0,1715,17,79.56,12805429864.253393
2014,INVERSION,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,8981000000.0,1715,17,79.56,11288335847.159376
2014,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,50980977000.0,1716,17,79.56,64078653846.15385
2014,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,168160000000.0,1716,17,79.56,211362493715.4349
2014,FUNCIONAMIENTO,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,7282817921741.0,1901,19,79.56,9153868679915.787
